what,kind,bundleId,bundleVersion,description,time
started,bundle,com.android.ide.eclipse.base,22.0.5.v201307292155--757759,"com.android.ide.eclipse.base",1375419173818
started,bundle,com.android.ide.eclipse.ddms,22.0.5.v201307292155--757759,"com.android.ide.eclipse.ddms",1375419173832
started,bundle,com.android.ide.eclipse.traceview,22.0.5.v201307292155--757759,"com.android.ide.eclipse.traceview",1375419173832
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1375419173835
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1375419173882
os,sysinfo,,,"win32",1375419173887
arch,sysinfo,,,"x86_64",1375419173887
ws,sysinfo,,,"win32",1375419173887
locale,sysinfo,,,"en_US",1375419173887
processors,sysinfo,,,"4",1375419173887
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1375419173887
java.runtime.version,sysinfo,,,"1.7.0-b147",1375419173887
java.specification.name,sysinfo,,,"Java Platform API Specification",1375419173887
java.specification.vendor,sysinfo,,,"Oracle Corporation",1375419173887
java.specification.version,sysinfo,,,"1.7",1375419173887
java.vendor,sysinfo,,,"Oracle Corporation",1375419173887
java.version,sysinfo,,,"1.7.0",1375419173887
java.vm.info,sysinfo,,,"mixed mode",1375419173887
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1375419173887
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1375419173887
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1375419173887
java.vm.specification.version,sysinfo,,,"1.7",1375419173887
java.vm.vendor,sysinfo,,,"Oracle Corporation",1375419173887
java.vm.version,sysinfo,,,"21.0-b17",1375419173887
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1375419173913
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1375419173966
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1375419174003
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1375419174227
started,bundle,org.eclipse.dltk.core,3.0.1.v20110823,"org.eclipse.dltk.core",1375419174249
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1375419174373
started,bundle,org.eclipse.dltk.launching,3.0.0.v20110423,"org.eclipse.dltk.launching",1375419174374
started,bundle,org.eclipse.dltk.ui,3.0.1.v20110823,"org.eclipse.dltk.ui",1375419174388
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1375419174463
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1375419174540
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1375419174542
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1375419174568
started,bundle,org.eclipse.libra.facet.ui,0.1.1.201202130952,"org.eclipse.libra.facet.ui",1375419174578
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1375419174634
