what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1375441029682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375441029891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375441033935
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1375441033949
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1375441035963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375441040277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375441060642
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1375441063630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375441070342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375441097232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375441117350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375441120403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375441122030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375441123270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375441125158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375441132553
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1375441133902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1375441135455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1375441137011
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1375441143264
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1375441147610
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1375441149418
closed,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1375441149418
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1375441151853
closed,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1375441151853
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1375441162567
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1375441162777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375441165477
