what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348050777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348053347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348057904
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1375348060540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348068433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348087775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1375348087784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1375348087784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348089587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348095999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348113555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348137230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1375348137238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348140053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348159433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1375348162230
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1375348168693
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1375348168750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348170491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348171622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348172677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348188453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1375348193859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1375348200645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348204530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348261760
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1375348263980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348271857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348341388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1375348341399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348348033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348368259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348369995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348413278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348414649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348439291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348440441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348461563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348462641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348479301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348480368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348524787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348528097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348592354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375348593095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349051328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349063260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349063959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349064324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349066123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349067196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349075215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349091106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349212875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349266797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349307587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1375349307596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1375349311619
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375349315693
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375349315758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349332915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349334678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349337034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349373245
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1375349377968
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375349380580
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375349380629
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1375349386769
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1375349387216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1375349387933
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375349390080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1375349396978
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1375349406447
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1375349419503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1375349423478
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375349426384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1375349441505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1375349448462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349449305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349492717
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1375349493919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349500599
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375349501824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349501875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1375349501880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349504880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349522489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1375349522499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1375349522499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1375349526988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349529113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349597147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1375349597156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1375349597156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349599990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349640091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1375349640101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1375349640101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1375349647410
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375349659108
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375349659160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349687755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349689763
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1375349730948
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1375349730969
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1375349731011
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1375349731031
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1375349731077
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1375349731126
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1375349731127
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1375349731343
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1375349733357
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1375349733525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1375349736606
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1375349767525
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375349778686
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1375349781959
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375349782179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1375349807583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1375349809728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1375349816050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1375349822242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1375349823043
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1375349836643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349839258
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375349840627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349840674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1375349840679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349841447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349875946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349880311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349880978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349881286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349886725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375349887873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375350103706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375350104805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375350130919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375350131565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375350288147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375350295754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375350471390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375350473915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375350506168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375350509582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375350657483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1375350657489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375350661934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375350675938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375350677049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375350704444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375350709196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375351727617
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375351732686
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1375351733767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375351740837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375351743265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375351744101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375352391484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375352393848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375352436862
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375352439013
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1375352455917
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375352458860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375352460247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375352491235
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1375352492041
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1375352511365
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375352517068
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1375352517068
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1375352520845
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375352524531
closed,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1375352524531
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1375352526446
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375352526446
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375352527520
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1375352528304
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375352528304
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1375352529571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375352559142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375352567539
activated,view,com.android.ide.eclipse.ddms,22.0.5.v201307292155--757759,"com.android.ide.eclipse.ddms.views.LogCatView",1375352580040
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1375352594270
activated,view,com.android.ide.eclipse.ddms,22.0.5.v201307292155--757759,"com.android.ide.eclipse.ddms.views.LogCatView",1375352600311
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1375352612264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1375352622230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375352628662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375352657121
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1375352659592
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1375352663594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1375352665209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1375352667278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375352668515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375352682261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375352689628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375352698613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375352701043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375352741869
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1375352746516
opened,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1375352746852
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1375352746900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1375352752516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1375352755681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375352756602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375353472052
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1375353479943
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375353482180
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375353482244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375353521320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375353523502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375353523683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375353532505
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1375353551307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375353553169
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1375353554640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375353554697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1375353554701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375353558313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375353579675
